model_size,question_type,design,criteria,material,mean_error
1.5,few-shot,safety helmet,lightweight,elastomer,6.930555555555555
1.5,few-shot,safety helmet,lightweight,thermoset,3.3055555555555554
1.5,few-shot,safety helmet,lightweight,composite,0.375
1.5,few-shot,safety helmet,heat resistant,steel,4.915492957746479
1.5,few-shot,safety helmet,heat resistant,aluminum,0.056338028169014086
1.5,few-shot,safety helmet,heat resistant,titanium,1.9295774647887325
1.5,few-shot,safety helmet,heat resistant,glass,6.943661971830986
1.5,few-shot,safety helmet,heat resistant,wood,5.408450704225352
1.5,few-shot,safety helmet,heat resistant,thermoplastic,2.859154929577465
1.5,few-shot,safety helmet,heat resistant,elastomer,4.605633802816901
1.5,few-shot,safety helmet,heat resistant,thermoset,2.3098591549295775
1.5,few-shot,safety helmet,heat resistant,composite,-1.3661971830985915
1.5,few-shot,safety helmet,corrosion resistant,steel,3.0277777777777777
1.5,few-shot,safety helmet,corrosion resistant,aluminum,0.5833333333333334
1.5,few-shot,safety helmet,corrosion resistant,titanium,1.1388888888888888
1.5,few-shot,safety helmet,corrosion resistant,glass,1.2361111111111112
1.5,few-shot,safety helmet,corrosion resistant,wood,2.0555555555555554
1.5,few-shot,safety helmet,corrosion resistant,thermoplastic,4.638888888888889
1.5,few-shot,safety helmet,corrosion resistant,elastomer,5.277777777777778
1.5,few-shot,safety helmet,corrosion resistant,thermoset,3.9583333333333335
1.5,few-shot,safety helmet,corrosion resistant,composite,-0.06944444444444445
1.5,few-shot,safety helmet,high strength,steel,5.71830985915493
1.5,few-shot,safety helmet,high strength,aluminum,-0.7887323943661971
1.5,few-shot,safety helmet,high strength,titanium,0.6338028169014085
1.5,few-shot,safety helmet,high strength,glass,-1.3380281690140845
1.5,few-shot,safety helmet,high strength,wood,1.8169014084507042
1.5,few-shot,safety helmet,high strength,thermoplastic,2.2253521126760565
1.5,few-shot,safety helmet,high strength,elastomer,3.732394366197183
1.5,few-shot,safety helmet,high strength,thermoset,0.9577464788732394
1.5,few-shot,safety helmet,high strength,composite,-1.2112676056338028
1.5,parallel,kitchen utensil grip,lightweight,steel,0.36486486486486486
1.5,parallel,kitchen utensil grip,lightweight,aluminum,-2.7228915662650603
1.5,parallel,kitchen utensil grip,lightweight,titanium,-2.235955056179775
1.5,parallel,kitchen utensil grip,lightweight,glass,-0.8860759493670886
1.5,parallel,kitchen utensil grip,lightweight,wood,2.973684210526316
1.5,parallel,kitchen utensil grip,lightweight,thermoplastic,1.7530864197530864
1.5,parallel,kitchen utensil grip,lightweight,elastomer,-1.7945205479452055
1.5,parallel,kitchen utensil grip,lightweight,thermoset,2.3733333333333335
1.5,parallel,kitchen utensil grip,lightweight,composite,-3.051948051948052
1.5,parallel,kitchen utensil grip,heat resistant,steel,7.136986301369863
1.5,parallel,kitchen utensil grip,heat resistant,aluminum,-1.2054794520547945
1.5,parallel,kitchen utensil grip,heat resistant,titanium,0.0410958904109589
1.5,parallel,kitchen utensil grip,heat resistant,glass,2.8493150684931505
1.5,parallel,kitchen utensil grip,heat resistant,wood,-0.9726027397260274
1.5,parallel,kitchen utensil grip,heat resistant,thermoplastic,-0.3424657534246575
1.5,parallel,kitchen utensil grip,heat resistant,elastomer,0.1643835616438356
1.5,parallel,kitchen utensil grip,heat resistant,thermoset,-0.4246575342465753
1.5,parallel,kitchen utensil grip,heat resistant,composite,-1.8767123287671232
1.5,parallel,kitchen utensil grip,corrosion resistant,steel,0.4794520547945205
1.5,parallel,kitchen utensil grip,corrosion resistant,aluminum,0.0684931506849315
1.5,parallel,kitchen utensil grip,corrosion resistant,titanium,2.9452054794520546
1.5,parallel,kitchen utensil grip,corrosion resistant,glass,-2.4794520547945207
1.5,parallel,kitchen utensil grip,corrosion resistant,wood,-2.356164383561644
1.5,parallel,kitchen utensil grip,corrosion resistant,thermoplastic,2.589041095890411
1.5,parallel,kitchen utensil grip,corrosion resistant,elastomer,-1.0410958904109588
1.5,parallel,kitchen utensil grip,corrosion resistant,thermoset,0.8082191780821918
1.5,parallel,kitchen utensil grip,corrosion resistant,composite,-1.6986301369863013
1.5,parallel,kitchen utensil grip,high strength,steel,5.891891891891892
1.5,parallel,kitchen utensil grip,high strength,aluminum,-1.2567567567567568
1.5,parallel,kitchen utensil grip,high strength,titanium,-1.8243243243243243
1.5,parallel,kitchen utensil grip,high strength,glass,-6.472972972972973
1.5,parallel,kitchen utensil grip,high strength,wood,-6.297297297297297
1.5,parallel,kitchen utensil grip,high strength,thermoplastic,-2.0135135135135136
1.5,parallel,kitchen utensil grip,high strength,elastomer,-6.081081081081081
1.5,parallel,kitchen utensil grip,high strength,thermoset,-1.527027027027027
1.5,parallel,kitchen utensil grip,high strength,composite,-7.445945945945946
1.5,parallel,spacecraft component,lightweight,steel,-1.9577464788732395
1.5,parallel,spacecraft component,lightweight,aluminum,-1.0704225352112675
1.5,parallel,spacecraft component,lightweight,titanium,-2.436619718309859
1.5,parallel,spacecraft component,lightweight,glass,-2.5492957746478875
1.5,parallel,spacecraft component,lightweight,wood,-4.71830985915493
1.5,parallel,spacecraft component,lightweight,thermoplastic,0.4225352112676056
1.5,parallel,spacecraft component,lightweight,elastomer,-3.2816901408450705
1.5,parallel,spacecraft component,lightweight,thermoset,-4.633802816901408
1.5,parallel,spacecraft component,lightweight,composite,-6.802816901408451
1.5,parallel,spacecraft component,heat resistant,steel,-2.1333333333333333
1.5,parallel,spacecraft component,heat resistant,aluminum,-5.1066666666666665
1.5,parallel,spacecraft component,heat resistant,titanium,-3.7333333333333334
1.5,parallel,spacecraft component,heat resistant,glass,1.9733333333333334
1.5,parallel,spacecraft component,heat resistant,wood,1.9866666666666666
1.5,parallel,spacecraft component,heat resistant,thermoplastic,-0.6266666666666667
1.5,parallel,spacecraft component,heat resistant,elastomer,0.5066666666666667
1.5,parallel,spacecraft component,heat resistant,thermoset,-0.4666666666666667
1.5,parallel,spacecraft component,heat resistant,composite,-6.826666666666667
1.5,parallel,spacecraft component,corrosion resistant,steel,-4.405797101449275
1.5,parallel,spacecraft component,corrosion resistant,aluminum,-5.6521739130434785
1.5,parallel,spacecraft component,corrosion resistant,titanium,-2.7681159420289854
1.5,parallel,spacecraft component,corrosion resistant,glass,-4.086956521739131
1.5,parallel,spacecraft component,corrosion resistant,wood,-1.2173913043478262
1.5,parallel,spacecraft component,corrosion resistant,thermoplastic,2.072463768115942
1.5,parallel,spacecraft component,corrosion resistant,elastomer,-2.0869565217391304
1.5,parallel,spacecraft component,corrosion resistant,thermoset,-3.260869565217391
1.5,parallel,spacecraft component,corrosion resistant,composite,-5.811594202898551
1.5,parallel,spacecraft component,high strength,steel,6.164383561643835
1.5,parallel,spacecraft component,high strength,aluminum,-1.6849315068493151
1.5,parallel,spacecraft component,high strength,titanium,-2.8904109589041096
1.5,parallel,spacecraft component,high strength,glass,-5.123287671232877
1.5,parallel,spacecraft component,high strength,wood,-2.808219178082192
1.5,parallel,spacecraft component,high strength,thermoplastic,-0.6712328767123288
1.5,parallel,spacecraft component,high strength,elastomer,-4.684931506849315
1.5,parallel,spacecraft component,high strength,thermoset,-5.5479452054794525
1.5,parallel,spacecraft component,high strength,composite,-7.493150684931507
1.5,parallel,underwater component,lightweight,steel,-1.6486486486486487
1.5,parallel,underwater component,lightweight,aluminum,-1.4864864864864864
1.5,parallel,underwater component,lightweight,titanium,-0.6891891891891891
1.5,parallel,underwater component,lightweight,glass,1.0
1.5,parallel,underwater component,lightweight,wood,2.472972972972973
1.5,parallel,underwater component,lightweight,thermoplastic,3.72972972972973
1.5,parallel,underwater component,lightweight,elastomer,1.8783783783783783
1.5,parallel,underwater component,lightweight,thermoset,2.7162162162162162
1.5,parallel,underwater component,lightweight,composite,-1.364864864864865
1.5,parallel,underwater component,heat resistant,steel,1.394736842105263
1.5,parallel,underwater component,heat resistant,aluminum,-1.355263157894737
1.5,parallel,underwater component,heat resistant,titanium,-1.263157894736842
1.5,parallel,underwater component,heat resistant,glass,-2.8947368421052633
1.5,parallel,underwater component,heat resistant,wood,-1.9736842105263157
1.5,parallel,underwater component,heat resistant,thermoplastic,2.75
1.5,parallel,underwater component,heat resistant,elastomer,-3.486842105263158
1.5,parallel,underwater component,heat resistant,thermoset,-4.157894736842105
1.5,parallel,underwater component,heat resistant,composite,-7.302631578947368
1.5,parallel,underwater component,corrosion resistant,steel,-1.2435897435897436
1.5,parallel,underwater component,corrosion resistant,aluminum,-0.47435897435897434
1.5,parallel,underwater component,corrosion resistant,titanium,0.01282051282051282
1.5,parallel,underwater component,corrosion resistant,glass,-0.9615384615384616
1.5,parallel,underwater component,corrosion resistant,wood,-0.6794871794871795
1.5,parallel,underwater component,corrosion resistant,thermoplastic,4.371794871794871
1.5,parallel,underwater component,corrosion resistant,elastomer,1.705128205128205
1.5,parallel,underwater component,corrosion resistant,thermoset,3.9743589743589745
1.5,parallel,underwater component,corrosion resistant,composite,-2.128205128205128
1.5,parallel,underwater component,high strength,steel,6.197183098591549
1.5,parallel,underwater component,high strength,aluminum,-1.1267605633802817
1.5,parallel,underwater component,high strength,titanium,1.971830985915493
1.5,parallel,underwater component,high strength,glass,-5.450704225352113
1.5,parallel,underwater component,high strength,wood,-2.3943661971830985
1.5,parallel,underwater component,high strength,thermoplastic,-0.2535211267605634
1.5,parallel,underwater component,high strength,elastomer,0.7887323943661971
1.5,parallel,underwater component,high strength,thermoset,-3.9859154929577465
1.5,parallel,underwater component,high strength,composite,-5.816901408450704
1.5,parallel,safety helmet,lightweight,steel,-1.5833333333333333
1.5,parallel,safety helmet,lightweight,aluminum,-0.8333333333333334
1.5,parallel,safety helmet,lightweight,titanium,1.6944444444444444
1.5,parallel,safety helmet,lightweight,glass,-2.361111111111111
1.5,parallel,safety helmet,lightweight,wood,-1.6111111111111112
1.5,parallel,safety helmet,lightweight,thermoplastic,6.958333333333333
1.5,parallel,safety helmet,lightweight,elastomer,2.9305555555555554
1.5,parallel,safety helmet,lightweight,thermoset,6.305555555555555
1.5,parallel,safety helmet,lightweight,composite,-1.625
1.5,parallel,safety helmet,heat resistant,steel,5.915492957746479
1.5,parallel,safety helmet,heat resistant,aluminum,0.056338028169014086
1.5,parallel,safety helmet,heat resistant,titanium,2.9295774647887325
1.5,parallel,safety helmet,heat resistant,glass,-1.056338028169014
1.5,parallel,safety helmet,heat resistant,wood,-0.5915492957746479
1.5,parallel,safety helmet,heat resistant,thermoplastic,2.859154929577465
1.5,parallel,safety helmet,heat resistant,elastomer,0.6056338028169014
1.5,parallel,safety helmet,heat resistant,thermoset,3.3098591549295775
1.5,parallel,safety helmet,heat resistant,composite,-1.3661971830985915
1.5,parallel,safety helmet,corrosion resistant,steel,1.0277777777777777
1.5,parallel,safety helmet,corrosion resistant,aluminum,0.5833333333333334
1.5,parallel,safety helmet,corrosion resistant,titanium,-0.8611111111111112
1.5,parallel,safety helmet,corrosion resistant,glass,-2.763888888888889
1.5,parallel,safety helmet,corrosion resistant,wood,0.05555555555555555
1.5,parallel,safety helmet,corrosion resistant,thermoplastic,3.638888888888889
1.5,parallel,safety helmet,corrosion resistant,elastomer,-0.7222222222222222
1.5,parallel,safety helmet,corrosion resistant,thermoset,2.9583333333333335
1.5,parallel,safety helmet,corrosion resistant,composite,-2.0694444444444446
1.5,parallel,safety helmet,high strength,steel,6.71830985915493
1.5,parallel,safety helmet,high strength,aluminum,-0.7887323943661971
1.5,parallel,safety helmet,high strength,titanium,3.6338028169014085
1.5,parallel,safety helmet,high strength,glass,-3.3380281690140845
1.5,parallel,safety helmet,high strength,wood,-3.183098591549296
1.5,parallel,safety helmet,high strength,thermoplastic,2.2253521126760565
1.5,parallel,safety helmet,high strength,elastomer,-0.2676056338028169
1.5,parallel,safety helmet,high strength,thermoset,1.9577464788732395
1.5,parallel,safety helmet,high strength,composite,-8.211267605633802
1.5,chain-of-thought,kitchen utensil grip,lightweight,steel,3.364864864864865
1.5,chain-of-thought,kitchen utensil grip,lightweight,aluminum,-2.7228915662650603
1.5,chain-of-thought,kitchen utensil grip,lightweight,titanium,0.7640449438202247
1.5,chain-of-thought,kitchen utensil grip,lightweight,glass,2.1139240506329116
1.5,chain-of-thought,kitchen utensil grip,lightweight,wood,5.973684210526316
1.5,chain-of-thought,kitchen utensil grip,lightweight,thermoplastic,4.753086419753086
1.5,chain-of-thought,kitchen utensil grip,lightweight,elastomer,6.205479452054795
1.5,chain-of-thought,kitchen utensil grip,lightweight,thermoset,2.3733333333333335
1.5,chain-of-thought,kitchen utensil grip,lightweight,composite,0.948051948051948
1.5,chain-of-thought,kitchen utensil grip,heat resistant,steel,5.136986301369863
1.5,chain-of-thought,kitchen utensil grip,heat resistant,aluminum,1.7945205479452055
1.5,chain-of-thought,kitchen utensil grip,heat resistant,titanium,3.041095890410959
1.5,chain-of-thought,kitchen utensil grip,heat resistant,glass,1.8493150684931507
1.5,chain-of-thought,kitchen utensil grip,heat resistant,wood,-3.9726027397260273
1.5,chain-of-thought,kitchen utensil grip,heat resistant,thermoplastic,-0.3424657534246575
1.5,chain-of-thought,kitchen utensil grip,heat resistant,elastomer,2.164383561643836
1.5,chain-of-thought,kitchen utensil grip,heat resistant,thermoset,1.5753424657534247
1.5,chain-of-thought,kitchen utensil grip,heat resistant,composite,1.1232876712328768
1.5,chain-of-thought,kitchen utensil grip,corrosion resistant,steel,3.4794520547945207
1.5,chain-of-thought,kitchen utensil grip,corrosion resistant,aluminum,0.0684931506849315
1.5,chain-of-thought,kitchen utensil grip,corrosion resistant,titanium,2.9452054794520546
1.5,chain-of-thought,kitchen utensil grip,corrosion resistant,glass,3.5205479452054793
