model_size,question_type,design,criteria,material,r2
1.7,few-shot,safety helmet,lightweight,glass,0.9857370517928287
1.7,few-shot,safety helmet,lightweight,wood,0.8079534432589719
1.7,few-shot,safety helmet,lightweight,thermoplastic,0.9157932381502573
1.7,few-shot,safety helmet,lightweight,elastomer,0.8521860357046045
1.7,few-shot,safety helmet,lightweight,thermoset,0.9760299230850279
1.7,few-shot,safety helmet,lightweight,composite,0.9828674911239783
1.7,few-shot,safety helmet,heat resistant,steel,0.9125844233564162
1.7,few-shot,safety helmet,heat resistant,aluminum,0.973741491214184
1.7,few-shot,safety helmet,heat resistant,titanium,0.9545454545454546
1.7,few-shot,safety helmet,heat resistant,glass,0.9803420310296191
1.7,few-shot,safety helmet,heat resistant,wood,0.9697380920070566
1.7,few-shot,safety helmet,heat resistant,thermoplastic,0.9720268006700168
1.7,few-shot,safety helmet,heat resistant,elastomer,0.9475547631176771
1.7,few-shot,safety helmet,heat resistant,thermoset,0.9513371788148925
1.7,few-shot,safety helmet,heat resistant,composite,0.9807944972563567
1.7,few-shot,safety helmet,corrosion resistant,steel,0.9667258207630879
1.7,few-shot,safety helmet,corrosion resistant,aluminum,0.9855951478392722
1.7,few-shot,safety helmet,corrosion resistant,titanium,0.9749984334858074
1.7,few-shot,safety helmet,corrosion resistant,glass,0.9781867007109682
1.7,few-shot,safety helmet,corrosion resistant,wood,0.9715101047904192
1.7,few-shot,safety helmet,corrosion resistant,thermoplastic,0.9510982554460815
1.7,few-shot,safety helmet,corrosion resistant,elastomer,0.9225798276735935
1.7,few-shot,safety helmet,corrosion resistant,thermoset,0.984502347760504
1.7,few-shot,safety helmet,corrosion resistant,composite,0.9774967095759366
1.7,few-shot,safety helmet,high strength,steel,0.9621747121988972
1.7,few-shot,safety helmet,high strength,aluminum,0.9850084199285333
1.7,few-shot,safety helmet,high strength,titanium,0.9685062764614127
1.7,few-shot,safety helmet,high strength,glass,0.9840695884522669
1.7,few-shot,safety helmet,high strength,wood,0.9675807931491487
1.7,few-shot,safety helmet,high strength,thermoplastic,0.9745152713831788
1.7,few-shot,safety helmet,high strength,elastomer,0.9605829320766315
1.7,few-shot,safety helmet,high strength,thermoset,0.978528773072747
1.7,few-shot,safety helmet,high strength,composite,0.9824373956594323
1.7,parallel,kitchen utensil grip,lightweight,steel,0.9464892198545876
1.7,parallel,kitchen utensil grip,lightweight,aluminum,0.9659269863994273
1.7,parallel,kitchen utensil grip,lightweight,titanium,0.9878632360080449
1.7,parallel,kitchen utensil grip,lightweight,glass,0.886586284853052
1.7,parallel,kitchen utensil grip,lightweight,wood,0.9629392516716461
1.7,parallel,kitchen utensil grip,lightweight,thermoplastic,0.9638232099590609
1.7,parallel,kitchen utensil grip,lightweight,elastomer,0.9226810755178181
1.7,parallel,kitchen utensil grip,lightweight,thermoset,0.9224403843872345
1.7,parallel,kitchen utensil grip,lightweight,composite,0.9849003272835466
1.7,parallel,kitchen utensil grip,heat resistant,steel,0.9678661655061926
1.7,parallel,kitchen utensil grip,heat resistant,aluminum,0.9420192522946049
1.7,parallel,kitchen utensil grip,heat resistant,titanium,0.9671149718272068
1.7,parallel,kitchen utensil grip,heat resistant,glass,0.9825540823447313
1.7,parallel,kitchen utensil grip,heat resistant,wood,0.9496117728362942
1.7,parallel,kitchen utensil grip,heat resistant,thermoplastic,0.958424463345484
1.7,parallel,kitchen utensil grip,heat resistant,elastomer,0.9621844965418126
1.7,parallel,kitchen utensil grip,heat resistant,thermoset,0.9500355257815672
1.7,parallel,kitchen utensil grip,heat resistant,composite,0.9252723311546841
1.7,parallel,kitchen utensil grip,corrosion resistant,steel,0.9834335814048323
1.7,parallel,kitchen utensil grip,corrosion resistant,aluminum,0.9862952506879177
1.7,parallel,kitchen utensil grip,corrosion resistant,titanium,0.9768500552255291
1.7,parallel,kitchen utensil grip,corrosion resistant,glass,0.9573976873594064
1.7,parallel,kitchen utensil grip,corrosion resistant,wood,0.9455934377794192
1.7,parallel,kitchen utensil grip,corrosion resistant,thermoplastic,0.9857832508284581
1.7,parallel,kitchen utensil grip,corrosion resistant,elastomer,0.9706916764361079
1.7,parallel,kitchen utensil grip,corrosion resistant,thermoset,0.9862348979996038
1.7,parallel,kitchen utensil grip,corrosion resistant,composite,0.9753894784375705
1.7,parallel,kitchen utensil grip,high strength,steel,0.9612650456418127
1.7,parallel,kitchen utensil grip,high strength,aluminum,0.9838009236920108
1.7,parallel,kitchen utensil grip,high strength,titanium,0.9786845446243624
1.7,parallel,kitchen utensil grip,high strength,glass,0.93491458891236
1.7,parallel,kitchen utensil grip,high strength,wood,0.9840240430243594
1.7,parallel,kitchen utensil grip,high strength,thermoplastic,0.9864860954365252
1.7,parallel,kitchen utensil grip,high strength,elastomer,0.9851493623213216
1.7,parallel,kitchen utensil grip,high strength,thermoset,0.9761288993660312
1.7,parallel,kitchen utensil grip,high strength,composite,0.9858777500870917
1.7,parallel,spacecraft component,lightweight,steel,0.9510450385645206
1.7,parallel,spacecraft component,lightweight,aluminum,0.9859055473957745
1.7,parallel,spacecraft component,lightweight,titanium,0.9821866001976879
1.7,parallel,spacecraft component,lightweight,glass,0.9685190770622832
1.7,parallel,spacecraft component,lightweight,wood,0.9445636249476769
1.7,parallel,spacecraft component,lightweight,thermoplastic,0.9812669858936198
1.7,parallel,spacecraft component,lightweight,elastomer,0.9797173437407605
1.7,parallel,spacecraft component,lightweight,thermoset,0.9818796442928494
1.7,parallel,spacecraft component,lightweight,composite,0.9769295302013423
1.7,parallel,spacecraft component,heat resistant,steel,0.9666576086956522
1.7,parallel,spacecraft component,heat resistant,aluminum,0.9760276161861535
1.7,parallel,spacecraft component,heat resistant,titanium,0.9842307692307692
1.7,parallel,spacecraft component,heat resistant,glass,0.9841332097268772
1.7,parallel,spacecraft component,heat resistant,wood,0.986666244378286
1.7,parallel,spacecraft component,heat resistant,thermoplastic,0.978881804444772
1.7,parallel,spacecraft component,heat resistant,elastomer,0.9530822823882177
1.7,parallel,spacecraft component,heat resistant,thermoset,0.9823019801980198
1.7,parallel,spacecraft component,heat resistant,composite,0.9850727702450554
1.7,parallel,spacecraft component,corrosion resistant,steel,0.9344756023486536
1.7,parallel,spacecraft component,corrosion resistant,aluminum,0.9844482932813741
1.7,parallel,spacecraft component,corrosion resistant,titanium,0.985369476420349
1.7,parallel,spacecraft component,corrosion resistant,glass,0.9595495495495495
1.7,parallel,spacecraft component,corrosion resistant,wood,0.9781609195402299
1.7,parallel,spacecraft component,corrosion resistant,thermoplastic,0.955387692793599
1.7,parallel,spacecraft component,corrosion resistant,elastomer,0.888243831640058
1.7,parallel,spacecraft component,corrosion resistant,thermoset,0.9441688006828852
1.7,parallel,spacecraft component,corrosion resistant,composite,0.9778879409730228
1.7,parallel,spacecraft component,high strength,steel,0.9604012926252834
1.7,parallel,spacecraft component,high strength,aluminum,0.9806205800120608
1.7,parallel,spacecraft component,high strength,titanium,0.986271578088895
1.7,parallel,spacecraft component,high strength,glass,0.958013464036849
1.7,parallel,spacecraft component,high strength,wood,0.9735265400319546
1.7,parallel,spacecraft component,high strength,thermoplastic,0.9861381222327968
1.7,parallel,spacecraft component,high strength,elastomer,0.9775689670565129
1.7,parallel,spacecraft component,high strength,thermoset,0.9764136066681686
1.7,parallel,spacecraft component,high strength,composite,0.9857407628841325
1.7,parallel,underwater component,lightweight,steel,0.914122644013804
1.7,parallel,underwater component,lightweight,aluminum,0.9812064066132782
1.7,parallel,underwater component,lightweight,titanium,0.9847646107872434
1.7,parallel,underwater component,lightweight,glass,0.9832606800348735
1.7,parallel,underwater component,lightweight,wood,0.8973448130531639
1.7,parallel,underwater component,lightweight,thermoplastic,0.9553376906318083
1.7,parallel,underwater component,lightweight,elastomer,0.8983138512465088
1.7,parallel,underwater component,lightweight,thermoset,0.9732417942310958
1.7,parallel,underwater component,lightweight,composite,0.9862509265679922
1.7,parallel,underwater component,heat resistant,steel,0.9834890683117119
1.7,parallel,underwater component,heat resistant,aluminum,0.9837258622614131
1.7,parallel,underwater component,heat resistant,titanium,0.9857174007849978
1.7,parallel,underwater component,heat resistant,glass,0.9868210062136701
1.7,parallel,underwater component,heat resistant,wood,0.9777395154347559
1.7,parallel,underwater component,heat resistant,thermoplastic,0.9791278195488722
1.7,parallel,underwater component,heat resistant,elastomer,0.9829280910501811
1.7,parallel,underwater component,heat resistant,thermoset,0.9856403853014627
1.7,parallel,underwater component,heat resistant,composite,0.985921108370088
1.7,parallel,underwater component,corrosion resistant,steel,0.9303845938323029
1.7,parallel,underwater component,corrosion resistant,aluminum,0.9867576726189046
1.7,parallel,underwater component,corrosion resistant,titanium,0.9871791411374126
1.7,parallel,underwater component,corrosion resistant,glass,0.9679205802300153
1.7,parallel,underwater component,corrosion resistant,wood,0.9769220010256888
1.7,parallel,underwater component,corrosion resistant,thermoplastic,0.9561635285550817
1.7,parallel,underwater component,corrosion resistant,elastomer,0.9142364602786957
1.7,parallel,underwater component,corrosion resistant,thermoset,0.9343013698630137
1.7,parallel,underwater component,corrosion resistant,composite,0.9761348808460958
1.7,parallel,underwater component,high strength,steel,0.9701222962092527
1.7,parallel,underwater component,high strength,aluminum,0.9836477987421384
1.7,parallel,underwater component,high strength,titanium,0.9772741501283416
1.7,parallel,underwater component,high strength,glass,0.9533947952639369
1.7,parallel,underwater component,high strength,wood,0.9748683710579167
1.7,parallel,underwater component,high strength,thermoplastic,0.9778473931528306
1.7,parallel,underwater component,high strength,elastomer,0.9858513480689822
1.7,parallel,underwater component,high strength,thermoset,0.9859152223204335
1.7,parallel,underwater component,high strength,composite,0.9840457555689344
1.7,parallel,safety helmet,lightweight,steel,0.926700175158023
1.7,parallel,safety helmet,lightweight,aluminum,0.9846398305084746
1.7,parallel,safety helmet,lightweight,titanium,0.9581854323441715
1.7,parallel,safety helmet,lightweight,glass,0.9701195219123506
1.7,parallel,safety helmet,lightweight,wood,0.9359844810863239
1.7,parallel,safety helmet,lightweight,thermoplastic,0.8902093477483426
1.7,parallel,safety helmet,lightweight,elastomer,0.8107501064942106
1.7,parallel,safety helmet,lightweight,thermoset,0.9107048783057634
1.7,parallel,safety helmet,lightweight,composite,0.9665689708580552
1.7,parallel,safety helmet,heat resistant,steel,0.9727280499273318
1.7,parallel,safety helmet,heat resistant,aluminum,0.9859110337185373
1.7,parallel,safety helmet,heat resistant,titanium,0.985909090909091
1.7,parallel,safety helmet,heat resistant,glass,0.8885754583921015
1.7,parallel,safety helmet,heat resistant,wood,0.9719432758854661
1.7,parallel,safety helmet,heat resistant,thermoplastic,0.9837042354630294
1.7,parallel,safety helmet,heat resistant,elastomer,0.9852521650534896
1.7,parallel,safety helmet,heat resistant,thermoset,0.9857367593078133
1.7,parallel,safety helmet,heat resistant,composite,0.954826493546642
1.7,parallel,safety helmet,corrosion resistant,steel,0.98481332332264
1.7,parallel,safety helmet,corrosion resistant,aluminum,0.9759919130654536
1.7,parallel,safety helmet,corrosion resistant,titanium,0.980951187417758
1.7,parallel,safety helmet,corrosion resistant,glass,0.9740045343487926
1.7,parallel,safety helmet,corrosion resistant,wood,0.9715101047904192
1.7,parallel,safety helmet,corrosion resistant,thermoplastic,0.9817409382626774
1.7,parallel,safety helmet,corrosion resistant,elastomer,0.9742777496198682
1.7,parallel,safety helmet,corrosion resistant,thermoset,0.9861080699705618
1.7,parallel,safety helmet,corrosion resistant,composite,0.9841096594009823
1.7,parallel,safety helmet,high strength,steel,0.9674228499564671
1.7,parallel,safety helmet,high strength,aluminum,0.9850084199285333
1.7,parallel,safety helmet,high strength,titanium,0.9823961969843275
1.7,parallel,safety helmet,high strength,glass,0.9840695884522669
1.7,parallel,safety helmet,high strength,wood,0.9858548271995107
1.7,parallel,safety helmet,high strength,thermoplastic,0.9857985863432981
1.7,parallel,safety helmet,high strength,elastomer,0.9723388997028993
1.7,parallel,safety helmet,high strength,thermoset,0.9841476655808903
1.7,parallel,safety helmet,high strength,composite,0.9858096828046745
1.7,chain-of-thought,kitchen utensil grip,lightweight,steel,0.9862386475131449
1.7,chain-of-thought,kitchen utensil grip,lightweight,aluminum,0.9877236936292054
1.7,chain-of-thought,kitchen utensil grip,lightweight,titanium,0.9864068243290103
1.7,chain-of-thought,kitchen utensil grip,lightweight,glass,0.9799547852298417
1.7,chain-of-thought,kitchen utensil grip,lightweight,wood,0.9629392516716461
1.7,chain-of-thought,kitchen utensil grip,lightweight,thermoplastic,0.9494318656529368
1.7,chain-of-thought,kitchen utensil grip,lightweight,elastomer,0.8282194776791457
1.7,chain-of-thought,kitchen utensil grip,lightweight,thermoset,0.9224403843872345
1.7,chain-of-thought,kitchen utensil grip,lightweight,composite,0.9852970346127145
1.7,chain-of-thought,kitchen utensil grip,heat resistant,steel,0.9760305625731714
1.7,chain-of-thought,kitchen utensil grip,heat resistant,aluminum,0.9233713901947616
1.7,chain-of-thought,kitchen utensil grip,heat resistant,titanium,0.9849745103300241
1.7,chain-of-thought,kitchen utensil grip,heat resistant,glass,0.9443669070326433
1.7,chain-of-thought,kitchen utensil grip,heat resistant,wood,0.962884670108541
1.7,chain-of-thought,kitchen utensil grip,heat resistant,thermoplastic,0.9758606723369785
1.7,chain-of-thought,kitchen utensil grip,heat resistant,elastomer,0.9698868229587713
1.7,chain-of-thought,kitchen utensil grip,heat resistant,thermoset,0.9856881851400731
1.7,chain-of-thought,kitchen utensil grip,heat resistant,composite,0.980077463083999
1.7,chain-of-thought,kitchen utensil grip,corrosion resistant,steel,0.9712848744350426
1.7,chain-of-thought,kitchen utensil grip,corrosion resistant,aluminum,0.9862952506879177
